TABLE_CATALOG;TABLE_SCHEMA;TABLE_NAME;COLUMN_NAME;ORDINAL_POSITION;COLUMN_DEFAULT;IS_NULLABLE;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;CHARACTER_OCTET_LENGTH;NUMERIC_PRECISION;NUMERIC_SCALE;DATETIME_PRECISION;CHARACTER_SET_NAME;COLLATION_NAME;COLUMN_TYPE;COLUMN_KEY;EXTRA;PRIVILEGES;COLUMN_COMMENT;GENERATION_EXPRESSION;SRS_ID
def;performance_schema;file_summary_by_instance;SUM_NUMBER_OF_BYTES_READ;14;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;SUM_NUMBER_OF_BYTES_WRITE;20;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;SUM_TIMER_MISC;22;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;SUM_TIMER_READ;10;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;SUM_TIMER_WAIT;5;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;SUM_TIMER_WRITE;16;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;COUNT_ADDRINFO_PERMANENT_ERRORS;10;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;COUNT_ADDRINFO_TRANSIENT_ERRORS;9;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;COUNT_AUTH_PLUGIN_ERRORS;14;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;COUNT_AUTHENTICATION_ERRORS;18;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;COUNT_DEFAULT_DATABASE_ERRORS;22;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;COUNT_FCRDNS_ERRORS;11;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;COUNT_FORMAT_ERRORS;8;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;COUNT_HANDSHAKE_ERRORS;15;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;COUNT_HOST_ACL_ERRORS;12;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;COUNT_HOST_BLOCKED_ERRORS;5;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;COUNT_INIT_CONNECT_ERRORS;23;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;COUNT_LOCAL_ERRORS;24;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;COUNT_MAX_USER_CONNECTIONS_ERRORS;20;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;COUNT_MAX_USER_CONNECTIONS_PER_HOUR_ERRORS;21;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;COUNT_NAMEINFO_PERMANENT_ERRORS;7;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;COUNT_NAMEINFO_TRANSIENT_ERRORS;6;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;COUNT_NO_AUTH_PLUGIN_ERRORS;13;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;COUNT_PROXY_USER_ACL_ERRORS;17;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;COUNT_PROXY_USER_ERRORS;16;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;COUNT_SSL_ERRORS;19;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;COUNT_UNKNOWN_ERRORS;25;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;FIRST_ERROR_SEEN;28;"0000-00-00 00:00:00";YES;timestamp;NULL;NULL;NULL;NULL;0;NULL;NULL;timestamp;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;FIRST_SEEN;26;"0000-00-00 00:00:00";NO;timestamp;NULL;NULL;NULL;NULL;0;NULL;NULL;timestamp;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;HOST;2;NULL;YES;varchar;255;255;NULL;NULL;NULL;ascii;ascii_general_ci;varchar(255);MUL;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;HOST_VALIDATED;3;NULL;NO;enum;3;12;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;enum('YES','NO');;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;IP;1;NULL;NO;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);PRI;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;LAST_ERROR_SEEN;29;"0000-00-00 00:00:00";YES;timestamp;NULL;NULL;NULL;NULL;0;NULL;NULL;timestamp;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;LAST_SEEN;27;"0000-00-00 00:00:00";NO;timestamp;NULL;NULL;NULL;NULL;0;NULL;NULL;timestamp;;;select,insert,update,references;;;NULL
def;performance_schema;host_cache;SUM_CONNECT_ERRORS;4;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;mutex_instances;LOCKED_BY_THREAD_ID;3;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";MUL;;select,insert,update,references;;;NULL
def;performance_schema;mutex_instances;NAME;1;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);MUL;;select,insert,update,references;;;NULL
def;performance_schema;mutex_instances;OBJECT_INSTANCE_BEGIN;2;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";PRI;;select,insert,update,references;;;NULL
def;performance_schema;objects_summary_global_by_type;AVG_TIMER_WAIT;7;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;objects_summary_global_by_type;COUNT_STAR;4;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;objects_summary_global_by_type;MAX_TIMER_WAIT;8;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;objects_summary_global_by_type;MIN_TIMER_WAIT;6;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;objects_summary_global_by_type;OBJECT_NAME;3;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;objects_summary_global_by_type;OBJECT_SCHEMA;2;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;objects_summary_global_by_type;OBJECT_TYPE;1;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);MUL;;select,insert,update,references;;;NULL
def;performance_schema;objects_summary_global_by_type;SUM_TIMER_WAIT;5;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;performance_timers;TIMER_FREQUENCY;2;NULL;YES;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;performance_timers;TIMER_NAME;1;NULL;NO;enum;11;44;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;enum('CYCLE','NANOSECOND','MICROSECOND','MILLISECOND');;;select,insert,update,references;;;NULL
def;performance_schema;performance_timers;TIMER_OVERHEAD;4;NULL;YES;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;performance_timers;TIMER_RESOLUTION;3;NULL;YES;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;processlist;COMMAND;5;NULL;YES;varchar;16;64;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(16);;;select,insert,update,references;;;NULL
def;performance_schema;processlist;DB;4;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;processlist;HOST;3;NULL;YES;varchar;255;255;NULL;NULL;NULL;ascii;ascii_general_ci;varchar(255);;;select,insert,update,references;;;NULL
def;performance_schema;processlist;ID;1;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";PRI;;select,insert,update,references;;;NULL
def;performance_schema;processlist;INFO;8;NULL;YES;longtext;4294967295;4294967295;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;longtext;;;select,insert,update,references;;;NULL
def;performance_schema;processlist;STATE;7;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;processlist;TIME;6;NULL;YES;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;processlist;USER;2;NULL;YES;varchar;32;128;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(32);;;select,insert,update,references;;;NULL
def;performance_schema;rwlock_instances;NAME;1;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);MUL;;select,insert,update,references;;;NULL
def;performance_schema;rwlock_instances;OBJECT_INSTANCE_BEGIN;2;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";PRI;;select,insert,update,references;;;NULL
def;performance_schema;rwlock_instances;READ_LOCKED_BY_COUNT;4;NULL;NO;int;NULL;NULL;10;0;NULL;NULL;NULL;"int unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;rwlock_instances;WRITE_LOCKED_BY_THREAD_ID;3;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";MUL;;select,insert,update,references;;;NULL
def;performance_schema;setup_actors;ENABLED;4;YES;NO;enum;3;12;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;enum('YES','NO');;;select,insert,update,references;;;NULL
def;performance_schema;setup_actors;HISTORY;5;YES;NO;enum;3;12;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;enum('YES','NO');;;select,insert,update,references;;;NULL
def;performance_schema;setup_actors;HOST;1;%;NO;char;255;255;NULL;NULL;NULL;ascii;ascii_general_ci;char(255);PRI;;select,insert,update,references;;;NULL
def;performance_schema;setup_actors;ROLE;3;%;NO;char;32;128;NULL;NULL;NULL;utf8mb4;utf8mb4_bin;char(32);PRI;;select,insert,update,references;;;NULL
def;performance_schema;setup_actors;USER;2;%;NO;char;32;128;NULL;NULL;NULL;utf8mb4;utf8mb4_bin;char(32);PRI;;select,insert,update,references;;;NULL
def;performance_schema;setup_consumers;ENABLED;2;NULL;NO;enum;3;12;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;enum('YES','NO');;;select,insert,update,references;;;NULL
def;performance_schema;setup_consumers;NAME;1;NULL;NO;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);PRI;;select,insert,update,references;;;NULL
def;performance_schema;setup_instruments;DOCUMENTATION;6;NULL;YES;longtext;4294967295;4294967295;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;longtext;;;select,insert,update,references;;;NULL
def;performance_schema;setup_instruments;ENABLED;2;NULL;NO;enum;3;12;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;enum('YES','NO');;;select,insert,update,references;;;NULL
def;performance_schema;setup_instruments;NAME;1;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);PRI;;select,insert,update,references;;;NULL
def;performance_schema;setup_instruments;PROPERTIES;4;NULL;NO;set;49;196;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;set('singleton','progress','user','global_statistics','mutable');;;select,insert,update,references;;;NULL
def;performance_schema;setup_instruments;TIMED;3;NULL;YES;enum;3;12;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;enum('YES','NO');;;select,insert,update,references;;;NULL
def;performance_schema;setup_instruments;VOLATILITY;5;NULL;NO;int;NULL;NULL;10;0;NULL;NULL;NULL;int;;;select,insert,update,references;;;NULL
def;performance_schema;setup_objects;ENABLED;4;YES;NO;enum;3;12;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;enum('YES','NO');;;select,insert,update,references;;;NULL
def;performance_schema;setup_objects;OBJECT_NAME;3;%;NO;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;setup_objects;OBJECT_SCHEMA;2;%;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;setup_objects;OBJECT_TYPE;1;TABLE;NO;enum;9;36;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;enum('EVENT','FUNCTION','PROCEDURE','TABLE','TRIGGER');MUL;;select,insert,update,references;;;NULL
def;performance_schema;setup_objects;TIMED;5;YES;NO;enum;3;12;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;enum('YES','NO');;;select,insert,update,references;;;NULL
def;performance_schema;setup_threads;DOCUMENTATION;6;NULL;YES;longtext;4294967295;4294967295;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;longtext;;;select,insert,update,references;;;NULL
def;performance_schema;setup_threads;ENABLED;2;NULL;NO;enum;3;12;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;enum('YES','NO');;;select,insert,update,references;;;NULL
def;performance_schema;setup_threads;HISTORY;3;NULL;NO;enum;3;12;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;enum('YES','NO');;;select,insert,update,references;;;NULL
def;performance_schema;setup_threads;NAME;1;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);PRI;;select,insert,update,references;;;NULL
def;performance_schema;setup_threads;PROPERTIES;4;NULL;NO;set;14;56;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;set('singleton','user');;;select,insert,update,references;;;NULL
def;performance_schema;setup_threads;VOLATILITY;5;NULL;NO;int;NULL;NULL;10;0;NULL;NULL;NULL;int;;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;AVG_TIMER_DELETE;38;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;AVG_TIMER_FETCH;23;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;AVG_TIMER_INSERT;28;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;AVG_TIMER_READ;13;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;AVG_TIMER_UPDATE;33;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;AVG_TIMER_WAIT;8;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;AVG_TIMER_WRITE;18;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;COUNT_DELETE;35;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;COUNT_FETCH;20;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;COUNT_INSERT;25;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;COUNT_READ;10;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;COUNT_STAR;5;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;COUNT_UPDATE;30;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;COUNT_WRITE;15;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;INDEX_NAME;4;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;MAX_TIMER_DELETE;39;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;MAX_TIMER_FETCH;24;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;MAX_TIMER_INSERT;29;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;MAX_TIMER_READ;14;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;MAX_TIMER_UPDATE;34;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;MAX_TIMER_WAIT;9;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;MAX_TIMER_WRITE;19;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;MIN_TIMER_DELETE;37;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;MIN_TIMER_FETCH;22;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;MIN_TIMER_INSERT;27;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;MIN_TIMER_READ;12;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;MIN_TIMER_UPDATE;32;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;MIN_TIMER_WAIT;7;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;MIN_TIMER_WRITE;17;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;OBJECT_NAME;3;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;OBJECT_SCHEMA;2;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;OBJECT_TYPE;1;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);MUL;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;SUM_TIMER_DELETE;36;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;SUM_TIMER_FETCH;21;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;SUM_TIMER_INSERT;26;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;SUM_TIMER_READ;11;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;SUM_TIMER_UPDATE;31;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;SUM_TIMER_WAIT;6;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_index_usage;SUM_TIMER_WRITE;16;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;AVG_TIMER_DELETE;37;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;AVG_TIMER_FETCH;22;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;AVG_TIMER_INSERT;27;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;AVG_TIMER_READ;12;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;AVG_TIMER_UPDATE;32;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;AVG_TIMER_WAIT;7;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;AVG_TIMER_WRITE;17;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;COUNT_DELETE;34;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;COUNT_FETCH;19;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;COUNT_INSERT;24;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;COUNT_READ;9;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;COUNT_STAR;4;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;COUNT_UPDATE;29;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;COUNT_WRITE;14;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;MAX_TIMER_DELETE;38;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;MAX_TIMER_FETCH;23;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
